,profile_image_url,username,verified,created_at,protected,url,public_metrics,entities,id,description,name,location,pinned_tweet_id
49,https://pbs.twimg.com/profile_images/1547321189764419588/hyoV_iLL_normal.jpg,RepCarbajal,True,2017-01-03T05:42:06.000Z,False,https://t.co/LkVgPi18T1,"{'followers_count': 16799, 'following_count': 1047, 'tweet_count': 6323, 'listed_count': 653}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LkVgPi18T1', 'expanded_url': 'https://carbajal.house.gov/', 'display_url': 'carbajal.house.gov'}]}}",816157667882373120,"Father, husband and veteran proudly representing California’s 24th District. Working to protect the environment, improve our economy, and support our veterans.",Rep. Salud Carbajal,,1636535068905840640
50,https://pbs.twimg.com/profile_images/1404838699351916549/pRKqbnNY_normal.jpg,RepCardenas,True,2013-02-26T16:12:35.000Z,False,https://t.co/0oY9DDFzHr,"{'followers_count': 28707, 'following_count': 3158, 'tweet_count': 11204, 'listed_count': 988}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0oY9DDFzHr', 'expanded_url': 'https://cardenas.house.gov', 'display_url': 'cardenas.house.gov'}]}, 'description': {'hashtags': [{'start': 52, 'end': 57, 'tag': 'CA29'}], 'mentions': [{'start': 119, 'end': 134, 'username': 'EnergyCommerce'}, {'start': 135, 'end': 150, 'username': 'HispanicCaucus'}]}}",1222257180,"Husband, father and grandfather. Proud to represent #CA29 - the San Fernando Valley - in The People’s House. Member of @EnergyCommerce @HispanicCaucus",Rep. Tony Cárdenas,"San Fernando Valley, CA",
51,https://pbs.twimg.com/profile_images/1460275590431481857/0ZMl5M80_normal.jpg,RepMikeCarey,True,2021-11-08T16:21:58.000Z,False,https://t.co/CnOlkJTpaX,"{'followers_count': 2109, 'following_count': 398, 'tweet_count': 1178, 'listed_count': 81}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CnOlkJTpaX', 'expanded_url': 'https://carey.house.gov', 'display_url': 'carey.house.gov'}]}, 'description': {'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/gD1EQmI20W', 'expanded_url': 'http://facebook.com/RepMikeCarey', 'display_url': 'facebook.com/RepMikeCarey'}], 'mentions': [{'start': 59, 'end': 75, 'username': 'WaysandMeansGOP'}, {'start': 78, 'end': 89, 'username': 'HouseAdmin'}]}}",1457745193197780993,"Proudly serving Ohio's 15th Congressional District. Member @WaysandMeansGOP & @HouseAdmin

https://t.co/gD1EQmI20W",Congressman Mike Carey,,
52,https://pbs.twimg.com/profile_images/1376689116935491587/BmQgyV9E_normal.jpg,RepJerryCarl,True,2020-12-21T18:41:55.000Z,False,https://t.co/L4Y2aIGKNc,"{'followers_count': 7313, 'following_count': 790, 'tweet_count': 1085, 'listed_count': 320}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/L4Y2aIGKNc', 'expanded_url': 'http://carl.house.gov', 'display_url': 'carl.house.gov'}]}, 'description': {'mentions': [{'start': 94, 'end': 110, 'username': 'HouseAppropsGOP'}, {'start': 115, 'end': 128, 'username': 'NatResources'}]}}",1341091420439015424,I’m proud to represent Alabama’s 1st Congressional District in Congress. Currently serving on @HouseAppropsGOP and @NatResources.,Rep. Jerry Carl,"Alabama, USA",
53,https://pbs.twimg.com/profile_images/461880758613704705/l_k2diGx_normal.jpeg,RepAndreCarson,True,2010-10-06T15:47:50.000Z,False,http://t.co/SDbjhU0u5K,"{'followers_count': 62357, 'following_count': 1012, 'tweet_count': 6059, 'listed_count': 1289}","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/SDbjhU0u5K', 'expanded_url': 'http://carson.house.gov/', 'display_url': 'carson.house.gov'}]}, 'description': {'hashtags': [{'start': 85, 'end': 98, 'tag': 'Indianapolis'}, {'start': 99, 'end': 104, 'tag': 'Indy'}]}}",199325935,The official Twitter account for Congressman André Carson of Indiana's 7th District. #Indianapolis #Indy,André Carson,Indianapolis,
54,https://pbs.twimg.com/profile_images/554437784912400384/N6PPUUz2_normal.jpeg,RepBuddyCarter,True,2015-01-12T00:33:43.000Z,False,https://t.co/KqG5LkOKTP,"{'followers_count': 35819, 'following_count': 451, 'tweet_count': 4993, 'listed_count': 769}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KqG5LkOKTP', 'expanded_url': 'https://buddycarter.house.gov/newslettersignup/', 'display_url': 'buddycarter.house.gov/newslettersign…'}]}}",2973870195,"Proudly serving Georgia's 1st Congressional District  
      
👇Sign up for my e-newsletter👇",Buddy Carter,,1638207998941093894
55,https://pbs.twimg.com/profile_images/1611115847182962695/A73bzAn7_normal.jpg,JudgeCarter,True,2008-12-10T21:00:58.000Z,False,https://t.co/N1QabK20BY,"{'followers_count': 19580, 'following_count': 982, 'tweet_count': 8814, 'listed_count': 1138}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/N1QabK20BY', 'expanded_url': 'http://carter.house.gov', 'display_url': 'carter.house.gov'}]}, 'description': {'hashtags': [{'start': 102, 'end': 107, 'tag': 'TX31'}, {'start': 140, 'end': 150, 'tag': 'RedRaider'}], 'mentions': [{'start': 129, 'end': 139, 'username': 'TexasTech'}]}}",18030431,Bringing Texas to Washington and keeping Washington out of Texas. U.S. Representative proudly serving #TX31. Former Judge. Proud @TexasTech #RedRaider.,Judge Carter,Texas' 31st Cong District,
56,https://pbs.twimg.com/profile_images/1633466393701253122/enspNfVT_normal.jpg,RepTroyCarter,True,2021-01-22T23:29:39.000Z,False,https://t.co/fMhb4Nxtcv,"{'followers_count': 5301, 'following_count': 3059, 'tweet_count': 2986, 'listed_count': 119}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fMhb4Nxtcv', 'expanded_url': 'http://troycarter.house.gov', 'display_url': 'troycarter.house.gov'}]}, 'description': {'hashtags': [{'start': 100, 'end': 120, 'tag': 'TheVoiceOfThePeople'}], 'mentions': [{'start': 69, 'end': 83, 'username': 'TransportDems'}, {'start': 86, 'end': 99, 'username': 'HomelandDems'}]}}",1352760304271241218,"Proudly representing Louisiana’s 2nd Congressional District. Member, @TransportDems & @HomelandDems #TheVoiceOfThePeople",Congressman Troy A. Carter,"District 02, Louisiana",1641143177108127760
57,https://pbs.twimg.com/profile_images/1096789776710160384/K6D4J-sa_normal.jpg,RepCartwright,True,2012-08-23T20:05:56.000Z,False,https://t.co/HSUs7chzAo,"{'followers_count': 20231, 'following_count': 2054, 'tweet_count': 3848, 'listed_count': 944}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HSUs7chzAo', 'expanded_url': 'http://cartwright.house.gov', 'display_url': 'cartwright.house.gov'}]}}",776664410,"U.S. Representative, proudly fighting for working families in PA's 8th Congressional District. Senior House Appropriator. Husband. Dad.",Matt Cartwright,"Moosic, PA",
58,https://pbs.twimg.com/profile_images/1512463846744670212/L8sIqQJe_normal.jpg,RepEdCase,True,2019-01-05T00:44:02.000Z,False,https://t.co/ugSxiCuczZ,"{'followers_count': 8278, 'following_count': 161, 'tweet_count': 2636, 'listed_count': 469}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ugSxiCuczZ', 'expanded_url': 'https://linktr.ee/RepEdCase', 'display_url': 'linktr.ee/RepEdCase'}]}}",1081350574589833221,Proudly representing Hawaii's First Congressional District.,Rep. Ed Case,,
59,https://pbs.twimg.com/profile_images/1547703250337423360/Dl72RrIX_normal.jpg,RepCasten,True,2019-01-10T21:14:57.000Z,False,https://t.co/Vqig8QoqQL,"{'followers_count': 32822, 'following_count': 3552, 'tweet_count': 8945, 'listed_count': 634}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Vqig8QoqQL', 'expanded_url': 'https://casten.house.gov/', 'display_url': 'casten.house.gov'}]}, 'description': {'mentions': [{'start': 116, 'end': 129, 'username': 'HouseScience'}, {'start': 130, 'end': 138, 'username': 'FSCdems'}]}}",1083472286089396224,"Proudly serving IL-06. Dad, husband, former clean energy entrepreneur. Climate nerd, gun safety & consumer advocate @HouseScience @FSCdems. He/him",Rep. Sean Casten,,1621566497561739266
60,https://pbs.twimg.com/profile_images/1619840226104410113/8O8S7Ue__normal.jpg,USRepKCastor,True,2013-09-18T20:03:57.000Z,False,https://t.co/1lblMcwmk6,"{'followers_count': 25347, 'following_count': 5559, 'tweet_count': 13004, 'listed_count': 1032}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1lblMcwmk6', 'expanded_url': 'http://Castor.House.gov', 'display_url': 'Castor.House.gov'}]}, 'description': {'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/u6vvktY7Oi', 'expanded_url': 'https://linktr.ee/usrepkathycastor', 'display_url': 'linktr.ee/usrepkathycast…'}], 'mentions': [{'start': 73, 'end': 87, 'username': 'ClimateCrisis'}]}}",1880674038,"⚡Tampa Bay's Congresswoman⚡🌴🌤🌅 🇺🇸 People Over Politics! 🇺🇸 former Chair, @ClimateCrisis 💗🇺🇦 https://t.co/u6vvktY7Oi",US Rep Kathy Castor,,
61,https://pbs.twimg.com/profile_images/1268126174/Joaquin_Castro_in_2008_normal.jpg,JoaquinCastrotx,True,2010-12-28T18:41:02.000Z,False,https://t.co/sWix58zwVW,"{'followers_count': 275634, 'following_count': 3733, 'tweet_count': 26169, 'listed_count': 2614}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sWix58zwVW', 'expanded_url': 'http://castro.house.gov', 'display_url': 'castro.house.gov'}]}}",231510077,"Texas Congressman. Democrat. Intelligence Committee. Foreign Affairs Committee.  Born, raised, represent San Antonio.",Joaquin Castro,"San Antonio, Texas",1644403370281631748
62,https://pbs.twimg.com/profile_images/1455310984264962055/yVwiGmJs_normal.jpg,RepCawthorn,True,2020-12-29T19:50:34.000Z,False,https://t.co/aw3yhSSMJE,"{'followers_count': 178058, 'following_count': 394, 'tweet_count': 2456, 'listed_count': 924}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aw3yhSSMJE', 'expanded_url': 'https://cawthorn.house.gov/', 'display_url': 'cawthorn.house.gov'}]}}",1344007696555663360,Proudly representing the people of North Carolina's 11th Congressional District in the United States House of Representatives.,Rep. Madison Cawthorn,,
63,https://pbs.twimg.com/profile_images/907699267170656256/PlbYkRah_normal.jpg,RepSteveChabot,True,2011-01-13T15:03:08.000Z,False,https://t.co/2G4GpM68H3,"{'followers_count': 36374, 'following_count': 2791, 'tweet_count': 5339, 'listed_count': 1133}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2G4GpM68H3', 'expanded_url': 'http://chabot.house.gov', 'display_url': 'chabot.house.gov'}]}, 'description': {'mentions': [{'start': 57, 'end': 73, 'username': 'HouseForeignGOP'}, {'start': 111, 'end': 124, 'username': 'JudiciaryGOP'}]}}",237750442,This account has been archived. Former Ranking Member on @HouseForeignGOP Asia Subcommittee & senior member on @JudiciaryGOP.,Archive: Rep. Steve Chabot,Cincinnati,1506011058838081537
64,https://pbs.twimg.com/profile_images/1133351651991941120/3CiGwymh_normal.jpg,RepLizCheney,True,2017-01-04T18:55:49.000Z,False,https://t.co/lsWacDj6j3,"{'followers_count': 599591, 'following_count': 239, 'tweet_count': 1820, 'listed_count': 2298}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lsWacDj6j3', 'expanded_url': 'https://cheney.house.gov', 'display_url': 'cheney.house.gov'}]}}",816719802328715264,"Official Page of Congresswoman Liz Cheney, proudly representing the people of Wyoming.",Rep. Liz Cheney,"Wyoming, USA",1489691175883882496
65,https://pbs.twimg.com/profile_images/1491801858284797968/AqKJ9ylv_normal.jpg,CongresswomanSC,False,2022-01-20T19:53:08.000Z,False,https://t.co/wE6d2QOi5P,"{'followers_count': 2586, 'following_count': 70, 'tweet_count': 639, 'listed_count': 68}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wE6d2QOi5P', 'expanded_url': 'https://cherfilus-mccormick.house.gov', 'display_url': 'cherfilus-mccormick.house.gov'}]}, 'description': {'hashtags': [{'start': 115, 'end': 135, 'tag': 'workingforthepeople'}]}}",1484252226646421505,"Congresswoman Sheila Cherfilus-McCormick 📍Proudly Serving FL's 20th District | Proud Mom, Wife, and Public Servant #workingforthepeople (she/her)",Congresswoman Sheila Cherfilus-McCormick,"Miramar, FL",
66,https://pbs.twimg.com/profile_images/1547992737332416513/hjqZoRaG_normal.jpg,RepJudyChu,True,2010-09-22T15:18:17.000Z,False,https://t.co/pDfgdJRV2P,"{'followers_count': 84896, 'following_count': 46719, 'tweet_count': 8170, 'listed_count': 1743}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pDfgdJRV2P', 'expanded_url': 'http://chu.house.gov', 'display_url': 'chu.house.gov'}]}, 'description': {'hashtags': [{'start': 21, 'end': 26, 'tag': 'CA28'}], 'mentions': [{'start': 134, 'end': 140, 'username': 'CAPAC'}]}}",193732179,"Proudly representing #CA28, California's 28th District in the U.S. House of Representatives. Ways and Means. Small Business. Chair of @CAPAC.",Judy Chu,"Pasadena, CA",
67,https://pbs.twimg.com/profile_images/1096428723040071680/iS7xXqHl_normal.jpg,RepCicilline,True,2012-01-12T16:26:40.000Z,False,https://t.co/hquCueqIxL,"{'followers_count': 35024, 'following_count': 14198, 'tweet_count': 7952, 'listed_count': 786}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hquCueqIxL', 'expanded_url': 'http://cicilline.house.gov', 'display_url': 'cicilline.house.gov'}]}}",462143773,"🏛RI-1
🇺🇸House Dem Leadership
🏳️‍🌈Equality Caucus Co-Chair
🗽Progressive Caucus Vice Chair
⚖️Judiciary Cmte Antitrust Sr. Dem
🌎Foreign Affairs Cmte",Congressman David N. Cicilline,Pawtucket/Washington,1628106810748960788
68,https://pbs.twimg.com/profile_images/1547646866078060546/7Pa5UgeH_normal.jpg,RepYvetteClarke,True,2011-01-20T20:14:21.000Z,False,,"{'followers_count': 84213, 'following_count': 3926, 'tweet_count': 15845, 'listed_count': 1594}",,240812994,Representing New York’s 9th Congressional District. Brooklyn bred.,Yvette D. Clarke,"Brooklyn, NY",
69,https://pbs.twimg.com/profile_images/1351973559481094148/77_khClK_normal.jpg,repcleaver,True,2010-07-06T19:14:47.000Z,False,https://t.co/dOfaqxI1gQ,"{'followers_count': 50161, 'following_count': 1195, 'tweet_count': 11719, 'listed_count': 1222}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dOfaqxI1gQ', 'expanded_url': 'http://cleaver.house.gov', 'display_url': 'cleaver.house.gov'}]}}",163570705,"This is the official Twitter page of Congressman Emanuel Cleaver, II, representing Missouri's Fifth District.",Rep. Emanuel Cleaver,,
70,https://pbs.twimg.com/profile_images/1080526430851747841/A1ugejo0_normal.jpg,RepBenCline,True,2018-12-10T15:57:26.000Z,False,https://t.co/5vpD8byiAV,"{'followers_count': 27214, 'following_count': 915, 'tweet_count': 2559, 'listed_count': 581}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5vpD8byiAV', 'expanded_url': 'http://cline.house.gov', 'display_url': 'cline.house.gov'}]}, 'description': {'mentions': [{'start': 49, 'end': 63, 'username': 'freedomcaucus'}, {'start': 77, 'end': 90, 'username': 'JudiciaryGOP'}, {'start': 92, 'end': 108, 'username': 'HouseAppropsGOP'}, {'start': 111, 'end': 126, 'username': 'housebudgetGOP'}, {'start': 144, 'end': 160, 'username': 'CharlotteLaw202'}]}}",1072158357237174272,"Representing Virginia’s 6th District | Member of @freedomcaucus | Serving on @JudiciaryGOP, @HouseAppropsGOP & @housebudgetGOP | Comms Director @CharlotteLaw202",Congressman Ben Cline,"Rockbridge County, Virginia",1633889118538088457
71,https://pbs.twimg.com/profile_images/1225845760186515457/wRIZvZ-H_normal.jpg,RepCloudTX,True,2018-09-12T14:13:25.000Z,False,https://t.co/mcimkA57Jl,"{'followers_count': 23082, 'following_count': 1200, 'tweet_count': 996, 'listed_count': 604}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mcimkA57Jl', 'expanded_url': 'http://cloud.house.gov', 'display_url': 'cloud.house.gov'}]}}",1039879658400112640,Honored to represent the people of the 27th Congressional District of Texas.,Congressman Michael Cloud,,
72,https://pbs.twimg.com/profile_images/1357017586647629826/0Gp14jBE_normal.jpg,Rep_Clyde,True,2021-02-03T17:25:52.000Z,False,https://t.co/ocSCx3kycZ,"{'followers_count': 14920, 'following_count': 650, 'tweet_count': 2358, 'listed_count': 318}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ocSCx3kycZ', 'expanded_url': 'http://clyde.house.gov', 'display_url': 'clyde.house.gov'}]}, 'description': {'hashtags': [{'start': 24, 'end': 29, 'tag': 'GA09'}], 'mentions': [{'start': 77, 'end': 93, 'username': 'HouseAppropsGOP'}, {'start': 96, 'end': 110, 'username': 'freedomcaucus'}]}}",1357017361568694274,U.S. Representative for #GA09 | Navy Combat Veteran | Small Business Owner | @HouseAppropsGOP | @freedomcaucus 🇺🇸,Rep. Andrew Clyde,"Gainesville,GA & Washington,DC",
73,https://pbs.twimg.com/profile_images/1268243438308376586/CmkJQcsJ_normal.jpg,RepCohen,True,2010-07-02T15:10:21.000Z,False,https://t.co/sfuhgHaUDb,"{'followers_count': 86896, 'following_count': 6414, 'tweet_count': 15441, 'listed_count': 1701}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sfuhgHaUDb', 'expanded_url': 'http://cohen.house.gov', 'display_url': 'cohen.house.gov'}]}}",162069635,Memphis | Ranking Member of Aviation Subcommittee | Champion for Justice and Civil Rights on Judiciary Committee | House Ranking Member of Helsinki Commission,Steve Cohen,"Memphis, TN",1546906535787479042
74,https://pbs.twimg.com/profile_images/1400802701722669057/y5F7CntO_normal.jpg,TomColeOK04,True,2009-03-06T21:54:25.000Z,False,https://t.co/0j54susXip,"{'followers_count': 30378, 'following_count': 284, 'tweet_count': 3160, 'listed_count': 1006}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0j54susXip', 'expanded_url': 'https://cole.house.gov', 'display_url': 'cole.house.gov'}]}, 'description': {'hashtags': [{'start': 19, 'end': 24, 'tag': 'OK04'}], 'mentions': [{'start': 64, 'end': 74, 'username': 'RulesReps'}, {'start': 90, 'end': 106, 'username': 'HouseAppropsGOP'}]}}",23124635,"Proud to represent #OK04 in the U.S. House of Reps. Chairman of @RulesReps, Vice Chair of @HouseAppropsGOP. Staff moderated unless signed by me. -TC",Rep. Tom Cole,Oklahoma,
75,https://pbs.twimg.com/profile_images/1408448254010875910/b5h3Hehs_normal.jpg,RepJamesComer,True,2020-06-21T23:52:56.000Z,False,https://t.co/62lrfum2yH,"{'followers_count': 70134, 'following_count': 226, 'tweet_count': 2624, 'listed_count': 469}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/62lrfum2yH', 'expanded_url': 'http://comer.house.gov', 'display_url': 'comer.house.gov'}]}, 'description': {'hashtags': [{'start': 76, 'end': 80, 'tag': 'KY1'}], 'mentions': [{'start': 18, 'end': 31, 'username': 'GOPoversight'}]}}",1274852794206388225,Chairman on House @GOPoversight. Proudly representing Kentucky in Congress. #KY1,Rep. James Comer,"Tompkinsville, KY",1633971367342223360
76,https://pbs.twimg.com/profile_images/1277702577069740034/bm5EzNM6_normal.jpg,GerryConnolly,True,2009-09-29T23:17:33.000Z,False,https://t.co/zXmaDnoEwX,"{'followers_count': 86489, 'following_count': 868, 'tweet_count': 11523, 'listed_count': 1361}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zXmaDnoEwX', 'expanded_url': 'http://connolly.house.gov', 'display_url': 'connolly.house.gov'}]}, 'description': {'hashtags': [{'start': 33, 'end': 38, 'tag': 'VA11'}], 'mentions': [{'start': 61, 'end': 66, 'username': 'NATO'}]}}",78445977,"Congressman, Northern Virginia’s #VA11 | President Emeritus, @NATO Parliamentary Assembly",Rep. Gerry Connolly,VA-11,1364629996124450819
77,https://pbs.twimg.com/profile_images/1556715482920673288/M83OCOda_normal.jpg,RepConnieConway,True,2022-07-06T16:24:50.000Z,False,https://t.co/Iw5uKMYU4t,"{'followers_count': 403, 'following_count': 5, 'tweet_count': 77, 'listed_count': 7}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Iw5uKMYU4t', 'expanded_url': 'http://Conway.House.gov', 'display_url': 'Conway.House.gov'}]}, 'description': {'hashtags': [{'start': 131, 'end': 136, 'tag': 'CA22'}]}}",1544718378987933703,"Mom, grandmom, wife, daughter of the Central Valley, and Representative of the people of California's 22nd Congressional District. #CA22",Connie Conway,"Tulare, CA / Washington, D.C.",
78,https://pbs.twimg.com/profile_images/958720189897625601/c-SpjpEc_normal.jpg,RepLouCorrea,True,2017-01-02T18:16:08.000Z,False,https://t.co/0HurGNrGkR,"{'followers_count': 25858, 'following_count': 93, 'tweet_count': 1688, 'listed_count': 629}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0HurGNrGkR', 'expanded_url': 'http://correa.house.gov', 'display_url': 'correa.house.gov'}]}, 'description': {'mentions': [{'start': 83, 'end': 96, 'username': 'HomelandDems'}, {'start': 103, 'end': 118, 'username': 'HouseJudiciary'}]}}",815985039485837312,"Father. Public servant. Member of Congress. Ranking Member, Border Subcommittee on @HomelandDems. Also @HouseJudiciary.",Rep. Lou Correa,"Santa Ana, CA",
79,https://pbs.twimg.com/profile_images/1405658815106670599/bGhubVjo_normal.jpg,RepJimCosta,True,2011-01-31T18:42:23.000Z,False,https://t.co/3hAiWbrQ4q,"{'followers_count': 29427, 'following_count': 899, 'tweet_count': 5612, 'listed_count': 993}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3hAiWbrQ4q', 'expanded_url': 'https://costa.house.gov', 'display_url': 'costa.house.gov'}]}}",245451804,Proudly representing California's 21st Congressional District. This account is for official use only.,Rep. Jim Costa,,
80,https://pbs.twimg.com/profile_images/1417794144/New_Boston_Beef--North_Groves___35__normal.jpg,RepJoeCourtney,True,2009-10-26T19:45:09.000Z,False,http://t.co/AUFMDc1ZOx,"{'followers_count': 27044, 'following_count': 2242, 'tweet_count': 9370, 'listed_count': 1172}","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/AUFMDc1ZOx', 'expanded_url': 'http://courtney.house.gov', 'display_url': 'courtney.house.gov'}]}, 'description': {'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/qNiLbsYBdJ', 'expanded_url': 'https://www.facebook.com/joecourtney', 'display_url': 'facebook.com/joecourtney'}]}}",85396297,U.S. Congressman proudly fighting for the residents of Connecticut’s 2nd Congressional District. https://t.co/qNiLbsYBdJ,Rep. Joe Courtney,"Vernon, CT",
81,https://pbs.twimg.com/profile_images/1257340278219911169/7E0EMj2P_normal.jpg,RepAngieCraig,True,2019-01-01T22:00:55.000Z,False,https://t.co/pugCl24LbJ,"{'followers_count': 34615, 'following_count': 944, 'tweet_count': 4424, 'listed_count': 738}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pugCl24LbJ', 'expanded_url': 'http://craig.house.gov', 'display_url': 'craig.house.gov'}]}}",1080222360643485698,"Mom of four boys, Mimi to Noah, wife to Cheryl and U.S. Representative for Minnesota’s 2nd District. Your voice matters and it’s an honor to serve you.",Angie Craig,"Minnesota & Washington, D.C.",
82,https://pbs.twimg.com/profile_images/1616213837472059393/oS1bEt_-_normal.jpg,RepRickCrawford,True,2011-01-03T21:57:49.000Z,False,https://t.co/7tljfdaUkT,"{'followers_count': 27345, 'following_count': 1096, 'tweet_count': 7705, 'listed_count': 1034}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7tljfdaUkT', 'expanded_url': 'http://crawford.house.gov', 'display_url': 'crawford.house.gov'}]}, 'description': {'mentions': [{'start': 66, 'end': 77, 'username': 'HouseAgGOP'}, {'start': 79, 'end': 92, 'username': 'TransportGOP'}, {'start': 94, 'end': 105, 'username': 'HouseIntel'}, {'start': 111, 'end': 124, 'username': 'HouseScience'}]}}",233693291,"Representing AR-01 in the U.S. House of Representatives. Serve on @HouseAgGOP, @TransportGOP, @HouseIntel, and @HouseScience. Text me: 870.292.6747",Rep. Rick Crawford,"Washington, DC",
83,https://pbs.twimg.com/profile_images/1440077443482542086/alf4Fq-T_normal.jpg,RepDanCrenshaw,True,2019-01-03T18:33:28.000Z,False,https://t.co/UFV4CZNauw,"{'followers_count': 700152, 'following_count': 140, 'tweet_count': 1881, 'listed_count': 1927}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UFV4CZNauw', 'expanded_url': 'https://crenshaw.house.gov/', 'display_url': 'crenshaw.house.gov'}]}}",1080894931311431682,Proudly representing Texas's Second Congressional District,Rep. Dan Crenshaw,"Houston, TX",
84,https://pbs.twimg.com/profile_images/1080818711815176193/HGVcZOy1_normal.jpg,RepJasonCrow,True,2019-01-01T19:59:44.000Z,False,https://t.co/5q9kpeWg6L,"{'followers_count': 139664, 'following_count': 708, 'tweet_count': 4328, 'listed_count': 1077}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5q9kpeWg6L', 'expanded_url': 'https://crow.house.gov/', 'display_url': 'crow.house.gov'}]}}",1080191866509901826,Dad. Little League Baseball Coach. Army Ranger. Westerner & Whiskey Enthusiast. Congressman Serving CO-06. 🏔,Rep. Jason Crow,,1530535359754428418
85,https://pbs.twimg.com/profile_images/1143897153334648832/_8Cp7Ssc_normal.jpg,RepCuellar,True,2010-11-01T20:20:17.000Z,False,https://t.co/02ZzxxTual,"{'followers_count': 31184, 'following_count': 3344, 'tweet_count': 7371, 'listed_count': 1141}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/02ZzxxTual', 'expanded_url': 'http://cuellar.house.gov', 'display_url': 'cuellar.house.gov'}]}}",210926192,Proudly representing the 28th Congressional District of Texas.,Rep. Henry Cuellar,"Laredo, Texas / Washington DC",
86,https://pbs.twimg.com/profile_images/1217484661108224000/0TLU4TYF_normal.jpg,RepJohnCurtis,True,2017-11-17T20:06:16.000Z,False,https://t.co/qDh5huIsyR,"{'followers_count': 11956, 'following_count': 543, 'tweet_count': 4644, 'listed_count': 464}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qDh5huIsyR', 'expanded_url': 'http://curtis.house.gov', 'display_url': 'curtis.house.gov'}]}}",931614483050414080,"Official account for United States Congressman John Curtis, self-proclaimed millennial. Proudly serving the people of Utah's 3rd district.",Rep. John Curtis,Utah and DC,1636777799166967818
87,https://pbs.twimg.com/profile_images/1410976412337639428/gCnNW9Oj_normal.jpg,RepDavids,True,2019-01-02T17:28:11.000Z,False,https://t.co/niaoHepP4R,"{'followers_count': 70202, 'following_count': 406, 'tweet_count': 3281, 'listed_count': 827}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/niaoHepP4R', 'expanded_url': 'http://davids.house.gov', 'display_url': 'davids.house.gov'}]}, 'description': {'hashtags': [{'start': 19, 'end': 24, 'tag': 'KS03'}]}}",1080516116395499522,Proud to represent #KS03 in the United States Congress.,Rep. Sharice Davids,"Kansas, USA",1493689069481521152
